Model,alpha_req,alpha_tok,lambda_tok_s,selectable,N_L,N_T,n_instances,TP_per_instance,lambda_max,headroom_ratio,Tput_L,Tput_T,system_tput,TTFT_L_s,req_lat_T_packed_s,kv_slack_T,kv_slack_L,bottleneck,n_meets_load,n_meets_kv,n_unsaturated,n_selectable,ttft_bar_s,switch_from,devices_draining,devices_kept,T_drain_s,T_breakeven_s,free_move,note
Llama2-70B,0.17,0.17,470.9,True,9,23,1,9,631.8,1.342,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.17,0.17,485.6,True,9,23,1,9,631.8,1.301,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.17,0.17,500.3,True,9,23,1,9,631.8,1.263,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.17,0.17,515.1,True,9,23,1,9,631.8,1.227,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.17,0.17,529.8,True,9,23,1,9,631.8,1.193,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.17,0.17,544.5,True,9,23,1,9,631.8,1.16,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.17,0.17,559.2,True,9,23,1,9,631.8,1.13,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.17,0.17,573.9,True,9,23,1,9,631.8,1.101,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.17,0.17,588.6,True,9,23,1,9,631.8,1.073,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.17,0.17,603.3,True,9,23,1,9,631.8,1.047,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.17,0.17,618.1,True,9,23,1,9,631.8,1.022,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.17,0.17,632.8,True,10,22,1,10,641.8,1.014,109.1,1010.9,1120.0,2.096,157.549,1.925,25.219,PoolL,7,8,8,7,2.269,1xTP9/N_T23,13.0,19.0,348.19,21997.57,False,
Llama2-70B,0.17,0.17,647.5,True,12,20,1,12,648.8,1.002,110.3,1010.9,1121.2,2.063,167.145,1.925,50.819,PoolL,5,8,8,5,2.269,1xTP9/N_T23,21.0,11.0,348.19,12895.13,False,
Llama2-70B,0.17,0.17,662.2,True,16,16,1,16,690.0,1.042,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,1,8,8,1,2.269,1xTP9/N_T23,32.0,0.0,348.19,3777.36,False,
Llama2-70B,0.17,0.17,676.9,True,16,16,1,16,690.0,1.019,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,1,8,8,1,2.269,1xTP10/N_T22,32.0,0.0,348.19,4632.66,False,
Llama2-70B,0.17,0.17,691.6,False,16,16,1,16,690.0,0.998,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,706.4,False,16,16,1,16,690.0,0.977,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,721.1,False,16,16,1,16,690.0,0.957,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,735.8,False,16,16,1,16,690.0,0.938,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,750.5,False,16,16,1,16,690.0,0.919,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,765.2,False,16,16,1,16,690.0,0.902,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,779.9,False,16,16,1,16,690.0,0.885,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,794.7,False,16,16,1,16,690.0,0.868,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,809.4,False,16,16,1,16,690.0,0.853,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,824.1,False,16,16,1,16,690.0,0.837,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,838.8,False,16,16,1,16,690.0,0.823,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,853.5,False,16,16,1,16,690.0,0.808,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,868.2,False,16,16,1,16,690.0,0.795,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,882.9,False,16,16,1,16,690.0,0.781,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,897.7,False,16,16,1,16,690.0,0.769,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,912.4,False,16,16,1,16,690.0,0.756,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,927.1,False,16,16,1,16,690.0,0.744,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,941.8,False,16,16,1,16,690.0,0.733,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,956.5,False,16,16,1,16,690.0,0.721,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,971.2,False,16,16,1,16,690.0,0.71,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,986.0,False,16,16,1,16,690.0,0.7,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,1000.7,False,16,16,1,16,690.0,0.69,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,1015.4,False,16,16,1,16,690.0,0.68,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,1030.1,False,16,16,1,16,690.0,0.67,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,1044.8,False,16,16,1,16,690.0,0.66,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,1059.5,False,16,16,1,16,690.0,0.651,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,1074.2,False,16,16,1,16,690.0,0.642,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,1089.0,False,16,16,1,16,690.0,0.634,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,1103.7,False,16,16,1,16,690.0,0.625,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,1118.4,False,16,16,1,16,690.0,0.617,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,1133.1,False,16,16,1,16,690.0,0.609,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,1147.8,False,16,16,1,16,690.0,0.601,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,1162.5,False,16,16,1,16,690.0,0.594,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.17,0.17,1177.3,False,16,16,1,16,690.0,0.586,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,14.7,True,9,23,1,9,596.7,40.546,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,29.4,True,9,23,1,9,596.7,20.273,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,44.1,True,9,23,1,9,596.7,13.515,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,58.9,True,9,23,1,9,596.7,10.137,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,73.6,True,9,23,1,9,596.7,8.109,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,88.3,True,9,23,1,9,596.7,6.758,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,103.0,True,9,23,1,9,596.7,5.792,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,117.7,True,9,23,1,9,596.7,5.068,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,132.4,True,9,23,1,9,596.7,4.505,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,147.2,True,9,23,1,9,596.7,4.055,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,161.9,True,9,23,1,9,596.7,3.686,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,176.6,True,9,23,1,9,596.7,3.379,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,191.3,True,9,23,1,9,596.7,3.119,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,206.0,True,9,23,1,9,596.7,2.896,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,220.7,True,9,23,1,9,596.7,2.703,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,235.5,True,9,23,1,9,596.7,2.534,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,250.2,True,9,23,1,9,596.7,2.385,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,264.9,True,9,23,1,9,596.7,2.253,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,279.6,True,9,23,1,9,596.7,2.134,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,294.3,True,9,23,1,9,596.7,2.027,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,309.0,True,9,23,1,9,596.7,1.931,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,323.7,True,9,23,1,9,596.7,1.843,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,338.5,True,9,23,1,9,596.7,1.763,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,353.2,True,9,23,1,9,596.7,1.689,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,367.9,True,9,23,1,9,596.7,1.622,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,382.6,True,9,23,1,9,596.7,1.559,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,397.3,True,9,23,1,9,596.7,1.502,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,412.0,True,9,23,1,9,596.7,1.448,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,426.8,True,9,23,1,9,596.7,1.398,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,441.5,True,9,23,1,9,596.7,1.352,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,456.2,True,9,23,1,9,596.7,1.308,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,470.9,True,9,23,1,9,596.7,1.267,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,485.6,True,9,23,1,9,596.7,1.229,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,500.3,True,9,23,1,9,596.7,1.193,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,515.1,True,9,23,1,9,596.7,1.158,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,529.8,True,9,23,1,9,596.7,1.126,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,544.5,True,9,23,1,9,596.7,1.096,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,559.2,True,9,23,1,9,596.7,1.067,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,573.9,True,9,23,1,9,596.7,1.04,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,588.6,True,9,23,1,9,596.7,1.014,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.18,0.18,603.3,True,10,22,1,10,606.1,1.005,109.1,1010.9,1120.0,2.096,157.549,1.925,25.219,PoolL,7,8,8,7,2.269,1xTP9/N_T23,13.0,19.0,348.19,21997.57,False,
Llama2-70B,0.18,0.18,618.1,True,14,18,1,14,621.1,1.005,111.8,756.2,868.0,2.025,195.459,1.125,76.419,PoolL,3,8,8,3,2.269,1xTP9/N_T23,31.0,1.0,348.19,8499.06,False,
Llama2-70B,0.18,0.18,632.8,True,16,16,1,16,651.7,1.03,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,1,8,8,1,2.269,1xTP10/N_T22,32.0,0.0,348.19,4632.66,False,
Llama2-70B,0.18,0.18,647.5,True,16,16,1,16,651.7,1.006,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,1,8,8,1,2.269,1xTP12/N_T20,32.0,0.0,348.19,5486.52,False,
Llama2-70B,0.18,0.18,662.2,False,16,16,1,16,651.7,0.984,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,676.9,False,16,16,1,16,651.7,0.963,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,691.6,False,16,16,1,16,651.7,0.942,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,706.4,False,16,16,1,16,651.7,0.923,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,721.1,False,16,16,1,16,651.7,0.904,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,735.8,False,16,16,1,16,651.7,0.886,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,750.5,False,16,16,1,16,651.7,0.868,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,765.2,False,16,16,1,16,651.7,0.852,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,779.9,False,16,16,1,16,651.7,0.836,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,794.7,False,16,16,1,16,651.7,0.82,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,809.4,False,16,16,1,16,651.7,0.805,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,824.1,False,16,16,1,16,651.7,0.791,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,838.8,False,16,16,1,16,651.7,0.777,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,853.5,False,16,16,1,16,651.7,0.764,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,868.2,False,16,16,1,16,651.7,0.751,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,882.9,False,16,16,1,16,651.7,0.738,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,897.7,False,16,16,1,16,651.7,0.726,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,912.4,False,16,16,1,16,651.7,0.714,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,927.1,False,16,16,1,16,651.7,0.703,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,941.8,False,16,16,1,16,651.7,0.692,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,956.5,False,16,16,1,16,651.7,0.681,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,971.2,False,16,16,1,16,651.7,0.671,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,986.0,False,16,16,1,16,651.7,0.661,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,1000.7,False,16,16,1,16,651.7,0.651,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,1015.4,False,16,16,1,16,651.7,0.642,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,1030.1,False,16,16,1,16,651.7,0.633,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,1044.8,False,16,16,1,16,651.7,0.624,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,1059.5,False,16,16,1,16,651.7,0.615,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,1074.2,False,16,16,1,16,651.7,0.607,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,1089.0,False,16,16,1,16,651.7,0.598,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,1103.7,False,16,16,1,16,651.7,0.59,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,1118.4,False,16,16,1,16,651.7,0.583,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,1133.1,False,16,16,1,16,651.7,0.575,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,1147.8,False,16,16,1,16,651.7,0.568,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,1162.5,False,16,16,1,16,651.7,0.561,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.18,0.18,1177.3,False,16,16,1,16,651.7,0.554,117.3,756.2,873.5,1.891,223.435,1.125,102.019,PoolL,0,8,8,0,inf,,,,,,,no split meets load+kv+unsaturated+eps at this rate
Llama2-70B,0.19,0.19,14.7,True,9,23,1,9,565.3,38.412,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
Llama2-70B,0.19,0.19,29.4,True,9,23,1,9,565.3,19.206,107.4,1010.9,1118.2,2.143,152.751,1.925,12.419,PoolL,8,8,8,8,2.269,,,,,,,
