Model,trace,t,lam,alpha,alpha_s,action,split,N_L,N_T,j,m,Tput_L,Tput_T,TTFT_L_s,req_lat_T_s,devices_draining,devices_kept,tokens_lost,target,load_L,load_T,served_by_L,served_by_T,spare_T,excess_L,spilled,unmet,eff_ttft_s,served_total,cap_L,cap_T,derate,ledger,ledger_lat,shadow,draining_now,kv_slack_L,kv_slack_T
Llama2-7B,1_steady,2250.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2280.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2310.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2340.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2370.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2400.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2430.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2460.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2490.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2520.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2550.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2580.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2610.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2640.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2670.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2700.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2730.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2760.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2790.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2820.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2850.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2880.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2910.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2940.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,2970.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3000.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3030.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3060.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3090.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3120.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3150.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3180.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3210.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3240.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3270.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3300.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3330.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3360.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3390.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3420.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3450.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3480.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3510.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3540.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3570.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3600.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3630.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3660.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3690.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3720.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3750.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3780.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3810.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3840.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3870.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3900.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3930.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3960.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,3990.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4020.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4050.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4080.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4110.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4140.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4170.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4200.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4230.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4260.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4290.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4320.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4350.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4380.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4410.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4440.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4470.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4500.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
Llama2-7B,1_steady,4530.0,6383.025000000001,0.3,0.3,HOLD,4xTP4/N_T16,16.0,16.0,4.0,4.0,2158.3,6239.1,0.458,10.832,0,,0.0,,1914.9075,4468.1175,1914.9075,4468.1175,1770.9825,0.0,0.0,0.0,0.458,6383.025000000001,2158.3,6239.1,1.0,0.0,0.0,,False,25.725,3.812
